timestamp,fps,cpu_temp,spi_latency_ms,p1_lives,p2_lives,error
13:33:15:025,29.4,N/A,0.01,3,3,None
13:33:15:059,29.4,N/A,0.00,3,3,None
13:33:15:093,29.4,N/A,0.01,3,3,None
13:33:15:127,29.4,N/A,0.01,3,3,None
13:33:15:163,29.4,N/A,0.01,3,3,None
13:33:15:194,29.4,N/A,0.00,3,3,None
13:33:15:228,29.4,N/A,0.00,3,3,None
13:33:15:263,29.6,N/A,0.01,3,3,None
13:33:15:297,29.6,N/A,0.01,3,3,None
13:33:15:330,29.6,N/A,0.00,3,3,None
13:33:15:364,29.6,N/A,0.00,3,3,None
13:33:15:398,29.6,N/A,0.00,3,3,None
13:33:15:432,29.6,N/A,0.00,3,3,None
13:33:15:466,29.6,N/A,0.00,3,3,None
13:33:15:500,29.6,N/A,0.00,3,3,None
13:33:15:534,29.6,N/A,0.00,3,3,None
13:33:15:568,29.6,N/A,0.00,3,3,None
13:33:15:601,29.5,N/A,0.00,3,3,None
13:33:15:635,29.5,N/A,0.00,3,3,None
13:33:15:669,29.5,N/A,0.00,3,3,None
13:33:15:703,29.5,N/A,0.01,3,3,None
13:33:15:739,29.5,N/A,0.01,3,3,None
13:33:15:772,29.5,N/A,0.01,3,3,None
13:33:15:805,29.5,N/A,0.01,3,3,None
13:33:15:839,29.5,N/A,0.00,3,3,None
13:33:15:873,29.5,N/A,0.00,3,3,None
13:33:15:906,29.5,N/A,0.00,3,3,None
13:33:15:940,29.5,N/A,0.00,3,3,None
13:33:15:973,29.5,N/A,0.00,3,3,None
13:33:16:008,29.5,N/A,0.00,3,3,None
13:33:16:042,29.5,N/A,0.00,3,3,None
13:33:16:076,29.5,N/A,0.00,3,3,None
13:33:16:110,29.5,N/A,0.00,3,3,None
13:33:16:144,29.5,N/A,0.00,3,3,None
13:33:16:177,29.5,N/A,0.00,3,3,None
13:33:16:213,29.5,N/A,0.01,3,3,None
13:33:16:246,29.5,N/A,0.01,3,3,None
13:33:16:282,29.3,N/A,0.01,3,3,None
13:33:16:315,29.3,N/A,0.01,3,3,None
13:33:16:348,29.3,N/A,0.00,3,3,None
13:33:16:382,29.3,N/A,0.01,3,3,None
13:33:16:416,29.3,N/A,0.01,3,3,None
13:33:16:450,29.3,N/A,0.01,3,3,None
13:33:16:484,29.3,N/A,0.01,3,3,None
13:33:16:519,29.3,N/A,0.01,3,2,None
13:33:16:553,29.3,N/A,0.01,3,2,None
13:33:16:587,29.3,N/A,0.00,3,2,None
13:33:16:620,29.4,N/A,0.00,3,2,None
13:33:16:655,29.4,N/A,0.00,3,2,None
13:33:16:688,29.4,N/A,0.00,3,2,None
13:33:16:722,29.4,N/A,0.01,3,2,None
13:33:16:756,29.4,N/A,0.01,3,2,None
13:33:16:789,29.4,N/A,0.01,3,2,None
13:33:16:823,29.4,N/A,0.00,3,2,None
13:33:16:856,29.4,N/A,0.01,3,2,None
13:33:16:891,29.4,N/A,0.00,3,2,None
13:33:16:924,29.4,N/A,0.00,3,2,None
13:33:16:957,29.7,N/A,0.00,3,2,None
13:33:16:991,29.7,N/A,0.00,3,2,None
13:33:17:025,29.7,N/A,0.00,3,2,None
13:33:17:060,29.7,N/A,0.00,3,2,None
13:33:17:093,29.7,N/A,0.00,3,2,None
13:33:17:128,29.7,N/A,0.00,3,2,None
13:33:17:161,29.7,N/A,0.01,3,2,None
13:33:17:195,29.7,N/A,0.01,3,2,None
13:33:17:229,29.7,N/A,0.01,3,2,None
13:33:17:264,29.7,N/A,0.01,3,2,None
13:33:17:297,29.5,N/A,0.01,3,2,None
13:33:17:331,29.5,N/A,0.00,3,2,None
13:33:17:365,29.5,N/A,0.00,3,2,None
13:33:17:397,29.5,N/A,0.00,3,2,None
13:33:17:432,29.5,N/A,0.00,3,2,None
13:33:17:466,29.5,N/A,0.00,3,2,None
13:33:17:500,29.5,N/A,0.00,3,2,None
13:33:17:533,29.5,N/A,0.00,3,2,None
13:33:17:568,29.5,N/A,0.00,3,2,None
13:33:17:602,29.5,N/A,0.01,3,2,None
13:33:17:635,29.5,N/A,0.00,3,2,None
13:33:17:670,29.5,N/A,0.00,3,2,None
13:33:17:706,29.5,N/A,0.01,3,2,None
13:33:17:739,29.5,N/A,0.01,3,2,None
13:33:17:772,29.5,N/A,0.00,3,2,None
13:33:17:805,29.5,N/A,0.00,3,2,None
13:33:17:839,29.5,N/A,0.00,3,2,None
13:33:17:873,29.5,N/A,0.00,3,2,None
13:33:17:907,29.5,N/A,0.00,3,2,None
13:33:17:941,29.5,N/A,0.00,3,2,None
13:33:17:974,29.5,N/A,0.00,3,2,None
13:33:18:008,29.5,N/A,0.00,3,2,None
13:33:18:042,29.5,N/A,0.00,3,2,None
13:33:18:076,29.5,N/A,0.00,3,2,None
13:33:18:109,29.5,N/A,0.00,3,2,None
13:33:18:145,29.5,N/A,0.00,3,2,None
13:33:18:178,29.5,N/A,0.00,3,2,None
13:33:18:211,29.5,N/A,0.00,3,2,None
13:33:18:245,29.5,N/A,0.00,3,2,None
13:33:18:279,29.5,N/A,0.00,3,2,None
13:33:18:313,29.6,N/A,0.00,3,2,None
13:33:18:347,29.6,N/A,0.00,3,2,None
13:33:18:380,29.6,N/A,0.00,3,2,None
13:33:18:415,29.6,N/A,0.00,3,2,None
13:33:18:449,29.6,N/A,0.00,3,2,None
13:33:18:483,29.6,N/A,0.00,3,2,None
13:33:18:517,29.6,N/A,0.01,3,2,None
13:33:18:552,29.6,N/A,0.00,3,2,None
13:33:18:585,29.6,N/A,0.01,3,2,None
13:33:18:618,29.6,N/A,0.00,3,2,None
13:33:18:652,29.5,N/A,0.00,3,2,None
13:33:18:686,29.5,N/A,0.00,3,2,None
13:33:18:720,29.5,N/A,0.00,3,2,None
13:33:18:755,29.5,N/A,0.00,3,2,None
13:33:18:788,29.5,N/A,0.00,3,2,None
13:33:18:822,29.5,N/A,0.00,3,2,None
13:33:18:856,29.5,N/A,0.00,3,2,None
13:33:18:890,29.5,N/A,0.00,3,2,None
13:33:18:924,29.5,N/A,0.00,3,2,None
13:33:18:960,29.5,N/A,0.01,3,2,None
13:33:18:993,29.4,N/A,0.01,3,2,None
13:33:19:026,29.4,N/A,0.00,3,2,None
13:33:19:061,29.4,N/A,0.00,3,2,None
13:33:19:094,29.4,N/A,0.00,3,2,None
13:33:19:128,29.4,N/A,0.00,3,2,None
13:33:19:162,29.4,N/A,0.00,3,2,None
13:33:19:196,29.4,N/A,0.00,3,2,None
13:33:19:231,29.4,N/A,0.00,3,2,None
13:33:19:267,29.4,N/A,0.01,3,2,None
13:33:19:300,29.4,N/A,0.01,3,2,None
13:33:19:332,29.4,N/A,0.00,3,2,None
13:33:19:367,29.4,N/A,0.00,3,2,None
13:33:19:400,29.4,N/A,0.01,3,2,None
13:33:19:433,29.4,N/A,0.00,3,2,None
13:33:19:467,29.4,N/A,0.00,3,2,None
13:33:19:502,29.4,N/A,0.00,3,2,None
13:33:19:535,29.4,N/A,0.00,3,2,None
13:33:19:569,29.4,N/A,0.00,3,2,None
13:33:19:603,29.4,N/A,0.00,3,2,None
13:33:19:638,29.4,N/A,0.00,3,2,None
13:33:19:672,29.4,N/A,0.00,3,2,None
13:33:19:706,29.4,N/A,0.00,3,2,None
13:33:19:739,29.4,N/A,0.01,3,2,None
13:33:19:775,29.4,N/A,0.01,3,2,None
13:33:19:807,29.4,N/A,0.01,3,2,None
13:33:19:841,29.4,N/A,0.00,3,2,None
13:33:19:875,29.4,N/A,0.00,3,2,None
13:33:19:909,29.4,N/A,0.01,3,2,None
13:33:19:945,29.4,N/A,0.01,3,2,None
13:33:19:977,29.4,N/A,0.00,3,2,None
13:33:20:010,29.6,N/A,0.00,3,2,None
13:33:20:044,29.6,N/A,0.00,3,2,None
13:33:20:078,29.6,N/A,0.00,3,2,None
13:33:20:112,29.6,N/A,0.00,3,2,None
13:33:20:146,29.6,N/A,0.01,3,2,None
13:33:20:180,29.6,N/A,0.01,3,2,None
13:33:20:215,29.6,N/A,0.01,3,2,None
13:33:20:248,29.6,N/A,0.01,3,2,None
13:33:20:282,29.6,N/A,0.00,3,2,None
13:33:20:316,29.6,N/A,0.00,3,2,None
13:33:20:350,29.4,N/A,0.00,3,2,None
13:33:20:384,29.4,N/A,0.00,3,2,None
13:33:20:418,29.4,N/A,0.00,3,2,None
13:33:20:452,29.4,N/A,0.01,3,2,None
13:33:20:486,29.4,N/A,0.01,3,2,None
13:33:20:522,29.4,N/A,0.01,3,2,None
13:33:20:555,29.4,N/A,0.01,3,2,None
13:33:20:589,29.4,N/A,0.01,3,2,None
13:33:20:623,29.4,N/A,0.01,3,2,None
13:33:20:655,29.4,N/A,0.01,3,2,None
13:33:20:689,29.5,N/A,0.00,3,2,None
13:33:20:723,29.5,N/A,0.00,3,2,None
13:33:20:756,29.5,N/A,0.00,3,2,None
13:33:20:790,29.5,N/A,0.00,3,2,None
13:33:20:824,29.5,N/A,0.00,3,2,None
13:33:20:858,29.5,N/A,0.00,3,2,None
13:33:20:892,29.5,N/A,0.01,3,2,None
13:33:20:926,29.5,N/A,0.01,3,2,None
13:33:20:959,29.5,N/A,0.01,3,2,None
13:33:20:995,29.5,N/A,0.01,3,2,None
13:33:21:026,29.6,N/A,0.00,3,2,None
13:33:21:060,29.6,N/A,0.00,3,2,None
13:33:21:094,29.6,N/A,0.00,3,2,None
13:33:21:129,29.6,N/A,0.00,3,2,None
13:33:21:164,29.6,N/A,0.00,3,2,None
13:33:21:197,29.6,N/A,0.00,3,2,None
13:33:21:233,29.6,N/A,0.01,3,2,None
13:33:21:267,29.6,N/A,0.01,3,2,None
13:33:21:301,29.6,N/A,0.01,3,2,None
13:33:21:334,29.6,N/A,0.01,3,2,None
13:33:21:367,29.4,N/A,0.00,3,2,None
13:33:21:402,29.4,N/A,0.00,3,2,None
13:33:21:435,29.4,N/A,0.01,3,2,None
13:33:21:469,29.4,N/A,0.01,3,2,None
13:33:21:503,29.4,N/A,0.00,3,2,None
13:33:21:537,29.4,N/A,0.00,3,2,None
13:33:21:570,29.4,N/A,0.00,3,2,None
13:33:21:605,29.4,N/A,0.00,3,2,None
13:33:21:638,29.4,N/A,0.00,3,2,None
13:33:21:673,29.4,N/A,0.00,3,2,None
13:33:21:708,29.4,N/A,0.01,3,2,None
13:33:21:740,29.4,N/A,0.01,3,2,None
13:33:21:776,29.4,N/A,0.01,3,2,None
13:33:21:808,29.4,N/A,0.01,3,2,None
13:33:21:842,29.4,N/A,0.01,3,2,None
13:33:21:876,29.4,N/A,0.00,3,2,None
13:33:21:910,29.4,N/A,0.01,3,2,None
13:33:21:944,29.4,N/A,0.00,3,2,None
13:33:21:978,29.4,N/A,0.00,3,2,None
13:33:22:011,29.4,N/A,0.00,3,2,None
13:33:22:046,29.5,N/A,0.00,3,2,None
13:33:22:080,29.5,N/A,0.00,3,2,None
13:33:22:114,29.5,N/A,0.00,3,2,None
13:33:22:146,29.5,N/A,0.00,3,2,None
13:33:22:180,29.5,N/A,0.00,3,2,None
13:33:22:214,29.5,N/A,0.00,3,2,None
13:33:22:247,29.5,N/A,0.00,3,2,None
13:33:22:282,29.5,N/A,0.00,3,2,None
13:33:22:315,29.5,N/A,0.00,3,2,None
13:33:22:348,29.5,N/A,0.00,3,2,None
13:33:22:382,29.8,N/A,0.00,3,2,None
13:33:22:417,29.8,N/A,0.01,3,2,None
13:33:22:451,29.8,N/A,0.01,3,2,None
13:33:22:484,29.8,N/A,0.00,3,2,None
13:33:22:518,29.8,N/A,0.00,3,2,None
13:33:22:552,29.8,N/A,0.01,3,2,None
13:33:22:586,29.8,N/A,0.01,3,2,None
13:33:22:621,29.8,N/A,0.01,3,2,None
13:33:22:655,29.8,N/A,0.01,3,2,None
13:33:22:688,29.8,N/A,0.01,3,2,None
13:33:22:722,29.4,N/A,0.01,3,2,None
13:33:22:756,29.4,N/A,0.01,3,2,None
13:33:22:790,29.4,N/A,0.00,3,2,None
13:33:22:824,29.4,N/A,0.00,3,2,None
13:33:22:858,29.4,N/A,0.00,3,2,None
13:33:22:892,29.4,N/A,0.00,3,2,None
13:33:22:926,29.4,N/A,0.01,3,2,None
13:33:22:960,29.4,N/A,0.01,3,2,None
13:33:22:995,29.4,N/A,0.01,3,2,None
13:33:23:026,29.4,N/A,0.01,3,2,None
13:33:23:061,29.6,N/A,0.01,3,2,None
13:33:23:096,29.6,N/A,0.01,3,2,None
13:33:23:129,29.6,N/A,0.01,3,2,None
13:33:23:162,29.6,N/A,0.01,3,2,None
13:33:23:197,29.6,N/A,0.01,3,2,None
13:33:23:230,29.6,N/A,0.01,3,2,None
13:33:23:264,29.6,N/A,0.01,3,2,None
13:33:23:298,29.6,N/A,0.01,3,2,None
13:33:23:332,29.6,N/A,0.01,3,2,None
13:33:23:367,29.6,N/A,0.01,3,2,None
13:33:23:399,29.5,N/A,0.01,3,2,None
13:33:23:432,29.5,N/A,0.01,3,2,None
13:33:23:466,29.5,N/A,0.01,3,2,None
13:33:23:500,29.5,N/A,0.01,3,2,None
13:33:23:535,29.5,N/A,0.01,3,2,None
13:33:23:567,29.5,N/A,0.01,3,2,None
13:33:23:601,29.5,N/A,0.01,3,1,None
13:33:23:635,29.5,N/A,0.01,3,1,None
13:33:23:669,29.5,N/A,0.01,3,1,None
13:33:23:703,29.5,N/A,0.00,3,1,None
13:33:23:737,29.6,N/A,0.01,3,1,None
13:33:23:771,29.6,N/A,0.01,3,1,None
13:33:23:805,29.6,N/A,0.01,3,1,None
13:33:23:840,29.6,N/A,0.00,3,1,None
13:33:23:873,29.6,N/A,0.00,3,1,None
13:33:23:907,29.6,N/A,0.01,3,1,None
13:33:23:943,29.6,N/A,0.01,3,1,None
13:33:23:975,29.6,N/A,0.00,3,1,None
13:33:24:010,29.6,N/A,0.01,3,1,None
13:33:24:042,29.6,N/A,0.00,3,1,None
13:33:24:076,29.5,N/A,0.00,3,1,None
13:33:24:111,29.5,N/A,0.01,3,1,None
13:33:24:144,29.5,N/A,0.01,3,1,None
13:33:24:178,29.5,N/A,0.00,3,1,None
13:33:24:212,29.5,N/A,0.01,3,1,None
13:33:24:246,29.5,N/A,0.00,3,1,None
13:33:24:281,29.5,N/A,0.01,3,1,None
13:33:24:315,29.5,N/A,0.01,3,1,None
13:33:24:349,29.5,N/A,0.01,3,1,None
13:33:24:383,29.5,N/A,0.01,3,1,None
13:33:24:416,29.4,N/A,0.01,3,1,None
13:33:24:451,29.4,N/A,0.01,3,1,None
13:33:24:484,29.4,N/A,0.00,3,1,None
13:33:24:518,29.4,N/A,0.01,3,1,None
13:33:24:552,29.4,N/A,0.01,3,1,None
13:33:24:587,29.4,N/A,0.01,3,1,None
13:33:24:620,29.4,N/A,0.01,3,1,None
13:33:24:655,29.4,N/A,0.01,3,1,None
13:33:24:688,29.4,N/A,0.00,3,1,None
13:33:24:724,29.4,N/A,0.01,3,1,None
13:33:24:756,29.4,N/A,0.01,3,1,None
13:33:24:789,29.4,N/A,0.01,3,1,None
13:33:24:823,29.4,N/A,0.01,3,1,None
13:33:24:857,29.4,N/A,0.01,3,1,None
13:33:24:890,29.4,N/A,0.01,3,1,None
13:33:24:924,29.4,N/A,0.01,3,1,None
13:33:24:958,29.4,N/A,0.01,3,1,None
13:33:24:992,29.4,N/A,0.01,3,1,None
13:33:25:026,29.4,N/A,0.01,3,1,None
13:33:25:060,29.4,N/A,0.01,3,1,None
13:33:25:094,29.6,N/A,0.01,3,1,None
13:33:25:128,29.6,N/A,0.01,3,1,None
13:33:25:162,29.6,N/A,0.00,3,1,None
13:33:25:197,29.6,N/A,0.01,3,1,None
13:33:25:232,29.6,N/A,0.01,3,1,None
13:33:25:265,29.6,N/A,0.01,3,1,None
13:33:25:298,29.6,N/A,0.00,3,1,None
13:33:25:335,29.6,N/A,0.01,3,1,None
13:33:25:366,29.6,N/A,0.01,3,1,None
13:33:25:402,29.6,N/A,0.01,3,1,None
13:33:25:434,29.4,N/A,0.01,3,1,None
13:33:25:468,29.4,N/A,0.01,3,1,None
13:33:25:503,29.4,N/A,0.01,3,1,None
13:33:25:536,29.4,N/A,0.01,3,1,None
13:33:25:570,29.4,N/A,0.01,3,1,None
13:33:25:602,29.4,N/A,0.01,3,1,None
13:33:25:638,29.4,N/A,0.01,3,1,None
13:33:25:671,29.4,N/A,0.01,3,1,None
13:33:25:704,29.4,N/A,0.01,3,1,None
13:33:25:738,29.4,N/A,0.01,3,1,None
13:33:25:772,29.7,N/A,0.01,3,1,None
13:33:25:806,29.7,N/A,0.01,3,1,None
13:33:25:840,29.7,N/A,0.01,3,1,None
13:33:25:873,29.7,N/A,0.01,3,1,None
13:33:25:907,29.7,N/A,0.01,3,1,None
13:33:25:941,29.7,N/A,0.01,3,1,None
13:33:25:975,29.7,N/A,0.01,3,1,None
13:33:26:008,29.7,N/A,0.01,3,1,None
13:33:26:042,29.7,N/A,0.01,3,1,None
13:33:26:078,29.7,N/A,0.01,3,1,None
13:33:26:110,29.5,N/A,0.01,3,1,None
13:33:26:146,29.5,N/A,0.01,3,1,None
13:33:26:179,29.5,N/A,0.01,3,1,None
13:33:26:212,29.5,N/A,0.01,3,1,None
13:33:26:246,29.5,N/A,0.01,3,1,None
13:33:26:280,29.5,N/A,0.01,3,1,None
13:33:26:314,29.5,N/A,0.01,3,1,None
13:33:26:348,29.5,N/A,0.01,3,1,None
13:33:26:383,29.5,N/A,0.01,3,1,None
13:33:26:417,29.5,N/A,0.01,3,1,None
13:33:26:451,29.3,N/A,0.01,3,1,None
13:33:26:485,29.3,N/A,0.01,3,1,None
13:33:26:519,29.3,N/A,0.01,3,1,None
13:33:26:553,29.3,N/A,0.01,3,1,None
13:33:26:587,29.3,N/A,0.01,3,1,None
13:33:26:621,29.3,N/A,0.00,3,1,None
13:33:26:655,29.3,N/A,0.01,3,1,None
13:33:26:689,29.3,N/A,0.01,3,1,None
13:33:26:724,29.3,N/A,0.01,3,1,None
13:33:26:757,29.3,N/A,0.01,3,1,None
13:33:26:790,29.5,N/A,0.01,3,1,None
13:33:26:824,29.5,N/A,0.01,3,1,None
13:33:26:858,29.5,N/A,0.01,3,1,None
13:33:26:893,29.5,N/A,0.01,3,1,None
13:33:26:928,29.5,N/A,0.01,3,1,None
13:33:26:960,29.5,N/A,0.01,3,1,None
13:33:26:993,29.5,N/A,0.01,3,1,None
13:33:27:030,29.5,N/A,0.01,3,1,None
13:33:27:063,29.5,N/A,0.01,3,1,None
13:33:27:096,29.5,N/A,0.01,3,1,None
13:33:27:130,29.4,N/A,0.01,3,1,None
13:33:27:164,29.4,N/A,0.01,3,1,None
13:33:27:198,29.4,N/A,0.01,3,1,None
13:33:27:234,29.4,N/A,0.01,3,1,None
13:33:27:266,29.4,N/A,0.01,3,1,None
13:33:27:300,29.4,N/A,0.01,3,1,None
13:33:27:335,29.4,N/A,0.01,3,1,None
13:33:27:368,29.4,N/A,0.01,3,1,None
13:33:27:401,29.4,N/A,0.01,3,1,None
13:33:27:435,29.4,N/A,0.01,3,1,None
13:33:27:469,29.5,N/A,0.01,3,1,None
13:33:27:504,29.5,N/A,0.01,3,1,None
13:33:27:537,29.5,N/A,0.00,3,1,None
13:33:27:571,29.5,N/A,0.01,3,1,None
13:33:27:607,29.5,N/A,0.01,3,1,None
13:33:27:639,29.5,N/A,0.01,3,1,None
13:33:27:673,29.5,N/A,0.01,3,1,None
13:33:27:709,29.5,N/A,0.01,3,1,None
13:33:27:741,29.5,N/A,0.00,3,1,None
13:33:27:775,29.5,N/A,0.01,3,1,None
13:33:27:809,29.4,N/A,0.01,3,1,None
13:33:27:842,29.4,N/A,0.01,3,1,None
13:33:27:877,29.4,N/A,0.01,3,1,None
13:33:27:909,29.4,N/A,0.00,3,1,None
13:33:27:944,29.4,N/A,0.01,3,1,None
13:33:27:977,29.4,N/A,0.01,3,1,None
13:33:28:011,29.4,N/A,0.01,3,1,None
13:33:28:045,29.4,N/A,0.01,3,1,None
13:33:28:079,29.4,N/A,0.01,3,1,None
13:33:28:114,29.4,N/A,0.01,3,1,None
13:33:28:147,29.6,N/A,0.01,3,1,None
13:33:28:180,29.6,N/A,0.01,3,1,None
13:33:28:216,29.6,N/A,0.01,3,1,None
13:33:28:248,29.6,N/A,0.01,3,1,None
13:33:28:283,29.6,N/A,0.01,3,1,None
13:33:28:316,29.6,N/A,0.01,3,1,None
13:33:28:350,29.6,N/A,0.01,3,1,None
13:33:28:384,29.6,N/A,0.01,3,1,None
13:33:28:418,29.6,N/A,0.01,3,1,None
13:33:28:452,29.6,N/A,0.01,3,1,None
13:33:28:486,29.5,N/A,0.01,3,1,None
13:33:28:522,29.5,N/A,0.00,3,1,None
13:33:28:554,29.5,N/A,0.01,3,1,None
13:33:28:588,29.5,N/A,0.01,3,1,None
13:33:28:622,29.5,N/A,0.01,3,1,None
13:33:28:656,29.5,N/A,0.01,2,1,None
13:33:28:690,29.5,N/A,0.01,2,1,None
13:33:28:724,29.5,N/A,0.01,2,1,None
13:33:28:758,29.5,N/A,0.01,2,1,None
13:33:28:792,29.5,N/A,0.01,2,1,None
13:33:28:827,29.4,N/A,0.01,2,1,None
13:33:28:861,29.4,N/A,0.01,2,1,None
13:33:28:894,29.4,N/A,0.01,2,1,None
13:33:28:929,29.4,N/A,0.01,2,1,None
13:33:28:965,29.4,N/A,0.01,2,1,None
13:33:28:996,29.4,N/A,0.01,2,1,None
13:33:29:030,29.4,N/A,0.01,2,1,None
13:33:29:064,29.4,N/A,0.00,2,1,None
13:33:29:098,29.4,N/A,0.01,2,1,None
13:33:29:132,29.4,N/A,0.01,2,1,None
13:33:29:167,29.4,N/A,0.01,2,1,None
13:33:29:201,29.4,N/A,0.01,2,1,None
13:33:29:233,29.4,N/A,0.00,2,1,None
13:33:29:268,29.4,N/A,0.01,2,1,None
13:33:29:300,29.4,N/A,0.00,2,1,None
13:33:29:336,29.4,N/A,0.01,2,1,None
13:33:29:369,29.4,N/A,0.01,2,1,None
13:33:29:405,29.4,N/A,0.01,2,1,None
13:33:29:438,29.4,N/A,0.01,2,1,None
13:33:29:471,29.4,N/A,0.00,2,1,None
13:33:29:505,29.5,N/A,0.01,2,1,None
13:33:29:538,29.5,N/A,0.01,2,1,None
13:33:29:573,29.5,N/A,0.01,2,1,None
13:33:29:606,29.5,N/A,0.01,2,1,None
13:33:29:642,29.5,N/A,0.01,2,1,None
13:33:29:674,29.5,N/A,0.01,2,1,None
13:33:29:709,29.5,N/A,0.00,2,1,None
13:33:29:743,29.5,N/A,0.01,2,1,None
13:33:29:777,29.5,N/A,0.01,2,1,None
13:33:29:810,29.5,N/A,0.01,2,1,None
13:33:29:845,29.5,N/A,0.01,2,1,None
13:33:29:878,29.5,N/A,0.01,2,1,None
13:33:29:912,29.5,N/A,0.01,2,1,None
13:33:29:947,29.5,N/A,0.01,2,1,None
13:33:29:981,29.5,N/A,0.01,2,1,None
13:33:30:015,29.5,N/A,0.01,2,1,None
13:33:30:048,29.5,N/A,0.01,2,1,None
13:33:30:082,29.5,N/A,0.01,2,1,None
13:33:30:116,29.5,N/A,0.01,2,1,None
13:33:30:151,29.5,N/A,0.01,2,1,None
13:33:30:184,29.4,N/A,0.01,1,1,None
13:33:30:219,29.4,N/A,0.01,1,1,None
13:33:30:252,29.4,N/A,0.01,1,1,None
13:33:30:287,29.4,N/A,0.01,1,1,None
13:33:30:322,29.4,N/A,0.01,1,1,None
13:33:30:354,29.4,N/A,0.01,1,1,None
13:33:30:388,29.4,N/A,0.01,1,1,None
13:33:30:422,29.4,N/A,0.01,1,1,None
13:33:30:456,29.4,N/A,0.01,1,1,None
13:33:30:491,29.4,N/A,0.01,1,1,None
13:33:30:524,29.4,N/A,0.01,1,1,None
13:33:30:558,29.4,N/A,0.01,1,1,None
13:33:30:592,29.4,N/A,0.01,1,1,None
13:33:30:627,29.4,N/A,0.01,1,1,None
13:33:30:660,29.4,N/A,0.01,1,1,None
13:33:30:694,29.4,N/A,0.01,1,1,None
13:33:30:728,29.4,N/A,0.01,1,1,None
13:33:30:762,29.4,N/A,0.01,1,1,None
13:33:30:796,29.4,N/A,0.01,1,1,None
13:33:30:829,29.4,N/A,0.01,1,1,None
13:33:30:864,29.5,N/A,0.01,1,1,None
13:33:30:897,29.5,N/A,0.01,1,1,None
13:33:30:931,29.5,N/A,0.01,1,1,None
13:33:30:965,29.5,N/A,0.01,1,1,None
13:33:31:001,29.5,N/A,0.01,1,1,None
13:33:31:033,29.5,N/A,0.00,1,1,None
13:33:31:067,29.5,N/A,0.01,1,1,None
13:33:31:101,29.5,N/A,0.01,1,1,None
13:33:31:135,29.5,N/A,0.00,1,1,None
13:33:31:171,29.5,N/A,0.01,1,1,None
13:33:31:203,29.5,N/A,0.01,1,1,None
13:33:31:236,29.5,N/A,0.01,1,1,None
13:33:31:271,29.5,N/A,0.01,1,1,None
13:33:31:304,29.5,N/A,0.01,1,1,None
13:33:31:337,29.5,N/A,0.00,1,1,None
13:33:31:372,29.5,N/A,0.01,1,1,None
13:33:31:407,29.5,N/A,0.01,1,1,None
13:33:31:441,29.5,N/A,0.01,1,1,None
13:33:31:476,29.5,N/A,0.01,1,1,None
13:33:31:509,29.5,N/A,0.01,1,1,None
13:33:31:542,29.4,N/A,0.01,1,1,None
13:33:31:576,29.4,N/A,0.01,1,1,None
13:33:31:609,29.4,N/A,0.01,1,1,None
13:33:31:643,29.4,N/A,0.01,1,1,None
13:33:31:677,29.4,N/A,0.01,1,1,None
13:33:31:711,29.4,N/A,0.01,0,1,None
timestamp,fps,cpu_temp,spi_latency_ms,p1_lives,p2_lives,error
14:42:13:096,29.5,N/A,0.10,3,3,None
14:42:13:125,29.5,N/A,0.01,3,3,None
14:42:13:159,29.5,N/A,0.02,3,3,None
14:42:13:194,29.5,N/A,0.01,3,3,None
14:42:13:227,29.5,N/A,0.01,3,3,None
14:42:13:261,29.5,N/A,0.01,3,3,None
14:42:13:296,29.5,N/A,0.02,3,3,None
14:42:13:330,29.5,N/A,0.03,3,3,None
14:42:13:363,29.5,N/A,0.01,3,3,None
14:42:13:396,29.5,N/A,0.02,3,3,None
14:42:13:429,29.5,N/A,0.01,3,3,None
14:42:13:463,29.5,N/A,0.01,3,3,None
14:42:13:497,29.5,N/A,0.01,3,3,None
14:42:13:530,29.5,N/A,0.01,3,3,None
14:42:13:564,29.7,N/A,0.01,3,3,None
14:42:13:598,29.7,N/A,0.01,3,3,None
14:42:13:632,29.7,N/A,0.01,3,3,None
14:42:13:666,29.7,N/A,0.01,3,3,None
14:42:13:700,29.7,N/A,0.01,3,3,None
14:42:13:734,29.7,N/A,0.01,3,3,None
14:42:13:767,29.7,N/A,0.01,3,3,None
14:42:13:801,29.7,N/A,0.01,3,3,None
14:42:13:836,29.7,N/A,0.01,3,3,None
14:42:13:870,29.7,N/A,0.01,3,3,None
14:42:13:904,29.4,N/A,0.01,3,3,None
14:42:13:938,29.4,N/A,0.01,3,3,None
14:42:13:973,29.4,N/A,0.01,3,3,None
14:42:14:008,29.4,N/A,0.01,3,3,None
14:42:14:041,29.4,N/A,0.01,3,3,None
14:42:14:075,29.4,N/A,0.01,3,3,None
14:42:14:109,29.4,N/A,0.01,3,3,None
14:42:14:181,29.4,N/A,0.00,3,3,None
14:42:14:183,29.4,N/A,0.00,3,3,None
14:42:14:217,29.4,N/A,0.00,3,3,None
14:42:14:252,28.7,N/A,0.00,3,3,None
14:42:14:286,28.7,N/A,0.01,3,3,None
14:42:14:320,28.7,N/A,0.01,3,3,None
14:42:14:355,28.7,N/A,0.01,3,3,None
14:42:14:388,28.7,N/A,0.01,3,3,None
14:42:14:422,28.7,N/A,0.01,3,3,None
14:42:14:456,28.7,N/A,0.01,3,3,None
14:42:14:490,28.7,N/A,0.01,3,3,None
